Point ID,SegFac Code,CI Survey Name,Start Date,Station Number,Original Station Number,GIS Processed Chainage (ft), CIS ON/OFF Inspection Date/Time, CIS Static Inspection Date/Time,Native Start Date,CIS Structure P/S Uncompensated,CIS Structure IRF Uncompensated,CIS Structure P/S,CIS Structure IRF,CIS Native P/S,CIS Structure P/S Reading Date/Time,CIS Structure IRF Reading Date/Time,CIS Structure Static  Reading Date/Time,Plot This Point,Is Gps Time,Latitude,Longitude,Survey Remarks,Series,Surveyor,Vendor,Allegro Survey Cycle On Time,Allegro Survey Cycle Off Time,Survey Purpose,Survey Type,Survey Interval
82,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+17.35,4+05,,7/20/2021 11:51:23 AM,,,,,-2.008,-0.951,,7/20/2021 11:51:23 AM,7/20/2021 11:51:24 AM,,True,True,41.06479263,-79.28154755,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
83,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+19.46,4+10,,7/20/2021 11:51:23 AM,,,,,-2.008,-0.951,,7/20/2021 11:51:23 AM,7/20/2021 11:51:24 AM,,True,True,41.06479263,-79.28153992,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
84,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+25.99,4+15,,7/20/2021 11:51:27 AM,,,,,-2.007,-0.951,,7/20/2021 11:51:27 AM,7/20/2021 11:51:24 AM,,True,True,41.06479645,-79.28151703,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
85,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+32.51,4+20,,7/20/2021 11:51:27 AM,,,,,-2.007,-0.953,,7/20/2021 11:51:27 AM,7/20/2021 11:51:28 AM,,True,True,41.06480026,-79.28149414,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
86,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+36.73,4+25,,7/20/2021 11:51:27 AM,,,,,-2.007,-0.953,,7/20/2021 11:51:27 AM,7/20/2021 11:51:28 AM,,True,True,41.06480026,-79.28147888,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
87,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+43.45,4+30,,7/20/2021 11:51:31 AM,,,,,-2.041,-0.942,,7/20/2021 11:51:31 AM,7/20/2021 11:51:32 AM,,True,True,41.06480789,-79.28145599,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
88,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+45.75,4+35,,7/20/2021 11:51:31 AM,,,,,-2.041,-0.942,,7/20/2021 11:51:31 AM,7/20/2021 11:51:32 AM,,True,True,41.06481171,-79.28144836,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
89,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+52.28,4+40,,7/20/2021 11:51:35 AM,,,,,-2.083,-0.942,,7/20/2021 11:51:35 AM,7/20/2021 11:51:32 AM,,True,True,41.06481552,-79.28142548,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
90,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+58.80,4+45,,7/20/2021 11:51:35 AM,,,,,-2.083,-0.975,,7/20/2021 11:51:35 AM,7/20/2021 11:51:36 AM,,True,True,41.06481934,-79.28140259,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
91,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+61.10,4+50,,7/20/2021 11:51:35 AM,,,,,-2.083,-0.975,,7/20/2021 11:51:35 AM,7/20/2021 11:51:36 AM,,True,True,41.06482315,-79.28139496,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
92,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+67.63,4+55,,7/20/2021 11:51:39 AM,,,,,-2.142,-0.967,,7/20/2021 11:51:39 AM,7/20/2021 11:51:40 AM,,True,True,41.06482697,-79.28137207,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
93,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+71.85,4+60,,7/20/2021 11:51:39 AM,,,,,-2.142,-0.967,,7/20/2021 11:51:39 AM,7/20/2021 11:51:40 AM,,True,True,41.06482697,-79.28135681,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
94,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+78.38,4+65,,7/20/2021 11:51:43 AM,,,,,-2.155,-0.967,,7/20/2021 11:51:43 AM,7/20/2021 11:51:40 AM,,True,True,41.06483078,-79.28133392,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
95,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+82.79,4+70,,7/20/2021 11:51:43 AM,,,,,-2.155,-0.938,,7/20/2021 11:51:43 AM,7/20/2021 11:51:44 AM,,True,True,41.06483459,-79.28131866,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
96,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+87.20,4+75,,7/20/2021 11:51:43 AM,,,,,-2.155,-0.938,,7/20/2021 11:51:43 AM,7/20/2021 11:51:44 AM,,True,True,41.06483841,-79.28130341,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
97,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+93.73,4+80,,7/20/2021 11:51:47 AM,,,,,-2.184,-0.937,,7/20/2021 11:51:47 AM,7/20/2021 11:51:48 AM,,True,True,41.06484222,-79.28128052,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
98,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3106+95.84,4+85,,7/20/2021 11:51:47 AM,,,,,-2.184,-0.937,,7/20/2021 11:51:47 AM,7/20/2021 11:51:48 AM,,True,True,41.06484222,-79.28127289,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
99,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+02.37,4+90,,7/20/2021 11:51:51 AM,,,,,-2.169,-0.937,,7/20/2021 11:51:51 AM,7/20/2021 11:51:48 AM,,True,True,41.06484604,-79.28125,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
100,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+08.89,4+95,,7/20/2021 11:51:51 AM,,,,,-2.169,-0.978,,7/20/2021 11:51:51 AM,7/20/2021 11:51:52 AM,,True,True,41.06484985,-79.28122711,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
101,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+11.00,5+00,,7/20/2021 11:51:51 AM,,,,,-2.169,-0.978,,7/20/2021 11:51:51 AM,7/20/2021 11:51:52 AM,,True,True,41.06484985,-79.28121948,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
102,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+17.72,5+05,,7/20/2021 11:51:55 AM,,,,,-2.301,-1.012,,7/20/2021 11:51:55 AM,7/20/2021 11:51:56 AM,,True,True,41.06485748,-79.28119659,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
103,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+21.94,5+10,,7/20/2021 11:51:55 AM,,,,,-2.301,-1.012,,7/20/2021 11:51:55 AM,7/20/2021 11:51:56 AM,,True,True,41.06485748,-79.28118134,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
104,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+26.55,5+15,,7/20/2021 11:51:59 AM,,,,,-2.394,-1.012,,7/20/2021 11:51:59 AM,7/20/2021 11:51:56 AM,,True,True,41.06486511,-79.28116608,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
105,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+33.07,5+20,,7/20/2021 11:51:59 AM,,,,,-2.394,-1.004,,7/20/2021 11:51:59 AM,7/20/2021 11:52:00 AM,,True,True,41.06486893,-79.28114319,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
106,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+37.49,5+25,,7/20/2021 11:51:59 AM,,,,,-2.394,-1.004,,7/20/2021 11:51:59 AM,7/20/2021 11:52:00 AM,,True,True,41.06487274,-79.28112793,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
107,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+41.90,5+30,,7/20/2021 11:52:03 AM,,,,,-2.684,-1.032,,7/20/2021 11:52:03 AM,7/20/2021 11:52:04 AM,,True,True,41.06487656,-79.28111267,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
108,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+48.24,5+35,,7/20/2021 11:52:03 AM,,,,,-2.684,-1.032,,7/20/2021 11:52:03 AM,7/20/2021 11:52:04 AM,,True,True,41.06487656,-79.28108978,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
109,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+52.65,5+40,,7/20/2021 11:52:07 AM,,,,,-3.929,-1.053,,7/20/2021 11:52:07 AM,7/20/2021 11:52:08 AM,,True,True,41.06488037,-79.28107452,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
110,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+57.06,5+45,,7/20/2021 11:52:07 AM,,,,,-3.929,-1.053,,7/20/2021 11:52:07 AM,7/20/2021 11:52:08 AM,,True,True,41.06488419,-79.28105927,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
111,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+63.40,5+50,,7/20/2021 11:52:11 AM,,,,,-3.793,-1.053,,7/20/2021 11:52:11 AM,7/20/2021 11:52:08 AM,,True,True,41.06488419,-79.28103638,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
112,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+67.81,5+55,,7/20/2021 11:52:11 AM,,,,,-3.793,-1.050,,7/20/2021 11:52:11 AM,7/20/2021 11:52:12 AM,,True,True,41.064888,-79.28102112,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
113,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+72.22,5+60,,7/20/2021 11:52:11 AM,,,,,-3.793,-1.050,,7/20/2021 11:52:11 AM,7/20/2021 11:52:12 AM,,True,True,41.06489182,-79.28100586,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
114,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+78.75,5+65,,7/20/2021 11:52:15 AM,,,,,-2.789,-1.026,,7/20/2021 11:52:15 AM,7/20/2021 11:52:16 AM,,True,True,41.06489563,-79.28098297,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
115,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+81.05,5+70,,7/20/2021 11:52:15 AM,,,,,-2.789,-1.026,,7/20/2021 11:52:15 AM,7/20/2021 11:52:16 AM,,True,True,41.06489944,-79.28097534,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
116,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+87.58,5+75,,7/20/2021 11:52:19 AM,,,,,-2.371,-1.026,,7/20/2021 11:52:19 AM,7/20/2021 11:52:16 AM,,True,True,41.06490326,-79.28095245,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
117,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+91.99,5+80,,7/20/2021 11:52:19 AM,,,,,-2.371,-1.031,,7/20/2021 11:52:19 AM,7/20/2021 11:52:20 AM,,True,True,41.06490707,-79.28093719,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
118,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3107+98.71,5+85,,7/20/2021 11:52:23 AM,,,,,-2.282,-1.031,,7/20/2021 11:52:23 AM,7/20/2021 11:52:20 AM,,True,True,41.0649147,-79.28091431,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
119,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+00.82,5+90,,7/20/2021 11:52:23 AM,,,,,-2.282,-1.038,,7/20/2021 11:52:23 AM,7/20/2021 11:52:24 AM,,True,True,41.0649147,-79.28090668,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
120,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+07.34,5+95,,7/20/2021 11:52:23 AM,,,,,-2.282,-1.038,,7/20/2021 11:52:23 AM,7/20/2021 11:52:24 AM,,True,True,41.06491852,-79.28088379,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
121,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+11.76,6+00,,7/20/2021 11:52:27 AM,,,,,-2.274,-1.050,,7/20/2021 11:52:27 AM,7/20/2021 11:52:28 AM,,True,True,41.06492233,-79.28086853,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
122,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+18.28,6+05,,7/20/2021 11:52:27 AM,,,,,-2.274,-1.050,,7/20/2021 11:52:27 AM,7/20/2021 11:52:28 AM,,True,True,41.06492615,-79.28084564,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
123,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+24.81,6+10,,7/20/2021 11:52:31 AM,,,,,-2.277,-1.065,,7/20/2021 11:52:31 AM,7/20/2021 11:52:32 AM,,True,True,41.06492996,-79.28082275,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
124,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+27.11,6+15,,7/20/2021 11:52:31 AM,,,,,-2.277,-1.065,,7/20/2021 11:52:31 AM,7/20/2021 11:52:32 AM,,True,True,41.06493378,-79.28081512,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
125,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+31.52,6+20,,7/20/2021 11:52:35 AM,,,,,-2.269,-1.065,,7/20/2021 11:52:35 AM,7/20/2021 11:52:32 AM,,True,True,41.06493759,-79.28079987,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
126,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+40.16,6+25,,7/20/2021 11:52:35 AM,,,,,-2.269,-1.039,,7/20/2021 11:52:35 AM,7/20/2021 11:52:36 AM,,True,True,41.06494141,-79.28076935,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
127,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+42.46,6+30,,7/20/2021 11:52:39 AM,,,,,-2.232,-1.039,,7/20/2021 11:52:39 AM,7/20/2021 11:52:36 AM,,True,True,41.06494522,-79.28076172,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
128,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+48.80,6+35,,7/20/2021 11:52:39 AM,,,,,-2.232,-0.991,,7/20/2021 11:52:39 AM,7/20/2021 11:52:40 AM,,True,True,41.06494522,-79.28073883,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
129,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+51.10,6+40,,7/20/2021 11:52:39 AM,,,,,-2.232,-0.991,,7/20/2021 11:52:39 AM,7/20/2021 11:52:40 AM,,True,True,41.06494904,-79.2807312,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
130,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+57.63,6+45,,7/20/2021 11:52:43 AM,,,,,-2.191,-0.991,,7/20/2021 11:52:43 AM,7/20/2021 11:52:40 AM,,True,True,41.06495285,-79.28070831,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
131,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+64.15,6+50,,7/20/2021 11:52:43 AM,,,,,-2.191,-0.964,,7/20/2021 11:52:43 AM,7/20/2021 11:52:44 AM,,True,True,41.06495667,-79.28068542,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
132,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+66.26,6+55,,7/20/2021 11:52:43 AM,,,,,-2.191,-0.964,,7/20/2021 11:52:43 AM,7/20/2021 11:52:44 AM,,True,True,41.06495667,-79.2806778,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
133,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+72.98,6+60,,7/20/2021 11:52:47 AM,,,,,-2.194,-0.951,,7/20/2021 11:52:47 AM,7/20/2021 11:52:48 AM,,True,True,41.06496429,-79.28065491,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
134,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+79.50,6+65,,7/20/2021 11:52:47 AM,,,,,-2.194,-0.951,,7/20/2021 11:52:47 AM,7/20/2021 11:52:48 AM,,True,True,41.06496811,-79.28063202,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
135,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+83.73,6+70,,7/20/2021 11:52:51 AM,,,,,-2.197,-0.963,,7/20/2021 11:52:51 AM,7/20/2021 11:52:52 AM,,True,True,41.06496811,-79.28061676,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
136,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+87.95,6+75,,7/20/2021 11:52:55 AM,,,,,-2.208,-0.963,,7/20/2021 11:52:55 AM,7/20/2021 11:52:52 AM,,True,True,41.06496811,-79.2806015,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
137,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+92.36,6+80,,7/20/2021 11:52:55 AM,,,,,-2.208,-0.962,,7/20/2021 11:52:55 AM,7/20/2021 11:52:56 AM,,True,True,41.06497192,-79.28058624,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
138,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3108+98.89,6+85,,7/20/2021 11:52:59 AM,,,,,-2.216,-0.968,,7/20/2021 11:52:59 AM,7/20/2021 11:53:00 AM,,True,True,41.06497574,-79.28056335,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
139,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+01.19,6+90,,7/20/2021 11:53:03 AM,,,,,-2.219,-0.968,,7/20/2021 11:53:03 AM,7/20/2021 11:53:00 AM,,True,True,41.06497955,-79.28055573,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
140,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+05.60,6+95,,7/20/2021 11:53:03 AM,,,,,-2.219,-0.951,,7/20/2021 11:53:03 AM,7/20/2021 11:53:04 AM,,True,True,41.06498337,-79.28054047,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
141,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+12.13,7+00,,7/20/2021 11:53:03 AM,,,,,-2.219,-0.951,,7/20/2021 11:53:03 AM,7/20/2021 11:53:04 AM,,True,True,41.06498718,-79.28051758,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
142,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+16.35,7+05,,7/20/2021 11:53:07 AM,,,,,-2.222,-0.959,,7/20/2021 11:53:07 AM,7/20/2021 11:53:08 AM,,True,True,41.06498718,-79.28050232,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
143,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+24.99,7+10,,7/20/2021 11:53:07 AM,,,,,-2.222,-0.959,,7/20/2021 11:53:07 AM,7/20/2021 11:53:08 AM,,True,True,41.064991,-79.2804718,HVAC,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
144,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+27.29,7+15,,7/20/2021 11:53:23 AM,,,,,-2.199,-0.955,,7/20/2021 11:53:23 AM,7/20/2021 11:53:24 AM,,True,True,41.06499481,-79.28046417,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
145,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+31.51,7+20,,7/20/2021 11:53:27 AM,,,,,-2.203,-0.957,,7/20/2021 11:53:27 AM,7/20/2021 11:53:28 AM,,True,True,41.06499481,-79.28044891,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
146,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+38.04,7+25,,7/20/2021 11:53:27 AM,,,,,-2.203,-0.957,,7/20/2021 11:53:27 AM,7/20/2021 11:53:28 AM,,True,True,41.06499863,-79.28042603,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
147,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+42.45,7+30,,7/20/2021 11:53:31 AM,,,,,-2.209,-0.947,,7/20/2021 11:53:31 AM,7/20/2021 11:53:32 AM,,True,True,41.06500244,-79.28041077,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
148,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+46.68,7+35,,7/20/2021 11:53:31 AM,,,,,-2.209,-0.947,,7/20/2021 11:53:31 AM,7/20/2021 11:53:32 AM,,True,True,41.06500244,-79.28039551,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
149,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+53.20,7+40,,7/20/2021 11:53:35 AM,,,,,-2.214,-0.947,,7/20/2021 11:53:35 AM,7/20/2021 11:53:32 AM,,True,True,41.06500626,-79.28037262,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
150,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+55.50,7+45,,7/20/2021 11:53:35 AM,,,,,-2.214,-0.964,,7/20/2021 11:53:35 AM,7/20/2021 11:53:36 AM,,True,True,41.06501007,-79.28036499,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
151,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+61.84,7+50,,7/20/2021 11:53:35 AM,,,,,-2.214,-0.964,,7/20/2021 11:53:35 AM,7/20/2021 11:53:36 AM,,True,True,41.06501007,-79.2803421,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
152,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+68.36,7+55,,7/20/2021 11:53:39 AM,,,,,-2.183,-0.966,,7/20/2021 11:53:39 AM,7/20/2021 11:53:40 AM,,True,True,41.06501389,-79.28031921,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
153,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+70.67,7+60,,7/20/2021 11:53:39 AM,,,,,-2.183,-0.966,,7/20/2021 11:53:39 AM,7/20/2021 11:53:40 AM,,True,True,41.0650177,-79.28031158,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
154,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+77.19,7+65,,7/20/2021 11:53:43 AM,,,,,-2.154,-0.966,,7/20/2021 11:53:43 AM,7/20/2021 11:53:40 AM,,True,True,41.06502151,-79.2802887,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
155,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+81.60,7+70,,7/20/2021 11:53:43 AM,,,,,-2.154,-0.987,,7/20/2021 11:53:43 AM,7/20/2021 11:53:44 AM,,True,True,41.06502533,-79.28027344,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
156,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+86.02,7+75,,7/20/2021 11:53:47 AM,,,,,-2.208,-0.987,,7/20/2021 11:53:47 AM,7/20/2021 11:53:44 AM,,True,True,41.06502914,-79.28025818,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
157,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+90.43,7+80,,7/20/2021 11:53:47 AM,,,,,-2.208,-0.948,,7/20/2021 11:53:47 AM,7/20/2021 11:53:48 AM,,True,True,41.06503296,-79.28024292,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
158,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3109+96.96,7+85,,7/20/2021 11:53:47 AM,,,,,-2.208,-0.948,,7/20/2021 11:53:47 AM,7/20/2021 11:53:48 AM,,True,True,41.06503677,-79.28022003,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
159,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3110+01.37,7+90,,7/20/2021 11:53:51 AM,,,,,-2.196,-0.968,,7/20/2021 11:53:51 AM,7/20/2021 11:53:52 AM,,True,True,41.06504059,-79.28020477,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
160,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3110+05.79,7+95,,7/20/2021 11:53:55 AM,,,,,-2.171,-0.968,,7/20/2021 11:53:55 AM,7/20/2021 11:53:52 AM,,True,True,41.0650444,-79.28018951,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
161,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3110+12.31,8+00,,7/20/2021 11:53:55 AM,,,,,-2.171,-0.953,,7/20/2021 11:53:55 AM,7/20/2021 11:53:56 AM,,True,True,41.06504822,-79.28016663,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
162,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3110+16.53,8+05,,7/20/2021 11:53:59 AM,,,,,-2.045,-0.953,,7/20/2021 11:53:59 AM,7/20/2021 11:53:56 AM,,True,True,41.06504822,-79.28015137,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
163,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3110+20.95,8+10,,7/20/2021 11:53:59 AM,,,,,-2.045,-0.966,,7/20/2021 11:53:59 AM,7/20/2021 11:54:00 AM,,True,True,41.06505203,-79.28013611,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
